name	Gene	day0	day6	day12	day18
Br_MMP21_2	MMP21	565	1019	1131.5	968
Br_POLR3G_4	POLR3G	455.333333333333	952.5	740	317.5
Br_TNFAIP8L3_3	TNFAIP8L3	1083.33333333333	1044.5	621	195.5
Br_GLI4_4	GLI4	1367.66666666667	2111.5	1930.5	890.5
Br_H2AFB1_1	H2AFB1	377	981	1550.5	1026.5
Br_CRACR2B_3	CRACR2B	650.333333333333	678	482	83
Br_OR8B3_4	OR8B3	622.333333333333	1156	1024.5	1282.5
Br_EHBP1_1	EHBP1	2205	3096.5	3407.5	1971.5
Br_NLN_4	NLN	1565	2713.5	2768	2546
Br_SUMO2_2	SUMO2	834.333333333333	1819	1784	773.5
Br_NAP1L5_1	NAP1L5	1941	3644	3855	2854
Br_GPR162_4	GPR162	738.666666666667	1120.5	903.5	1008
Br_SFMBT2_3	SFMBT2	295.333333333333	488	476.5	263.5
Br_RETREG2_4	RETREG2	991.333333333333	1733.5	1443	707.5
Br_OR1F1_1	OR1F1	1444	3251	3931.5	2626.5
Br_CACNG7_1	CACNG7	869	1431	1163	951.5
Br_CSRNP1_1	CSRNP1	969.333333333333	1467.5	1200.5	656.5
Br_NMU_1	NMU	1475	2408.5	2649	2292.5
Br_LIF_2	LIF	1212.66666666667	2031	1995.5	1305
Br_TPTE_3	TPTE	733	900.5	443	63.5
Br_KPNA5_1	KPNA5	880.666666666667	1172.5	2153	2130
Br_B3GALNT1_1	B3GALNT1	900.666666666667	1443	1394	1660
Br_HIC2_2	HIC2	902.666666666667	1560.5	867.5	268.5
Br_TRPM2_4	TRPM2	1808.66666666667	2890.5	1504	561.5
Br_MRPL4_1	MRPL4	1300.33333333333	1622.5	604	326.5
Br_MACROD2_4	MACROD2	3053.66666666667	5867	8017.5	8398
Br_TMEM174_4	TMEM174	3285.33333333333	5584	6002	3708
Br_RSPO2_3	RSPO2	1156.66666666667	1737.5	1576	1242.5
Br_RPL10L_4	RPL10L	585.333333333333	1214	1239	977.5
Br_CERS4_2	CERS4	1627.66666666667	2388	2022	942.5
Br_HMGCS1_1	HMGCS1	1935	757	401	201.5
Br_ZNF37A_1	ZNF37A	1851.33333333333	4666	5345.5	4557
Br_TPX2_1	TPX2	1221.66666666667	1093.5	760.5	399
Br_TMOD3_2	TMOD3	2198.33333333333	4079	5146	4078
Br_FANCE_3	FANCE	1927.66666666667	2835.5	2354	689.5
Br_SYT17_4	SYT17	1082	1211	594	329
Br_RGS22_3	RGS22	668.666666666667	1095	1114	1143
Br_PPM1M_1	PPM1M	1222	2186	2446	1463.5
Br_OR2H2_1	OR2H2	753.666666666667	1694.5	2753	2283
Br_HLA-DQA1_4	HLA-DQA1	1387.66666666667	3134.5	6074	7329
Br_PRAP1_1	PRAP1	616.666666666667	592.5	783.5	860
Br_KIR2DL4_3	KIR2DL4	1581	2515.5	2503	1328
Br_DUSP8_2	DUSP8	1111.66666666667	1851	2557.5	1240.5
Br_EVA1A_2	EVA1A	795.666666666667	979.5	1456.5	1999
Br_PLA2G4E_2	PLA2G4E	1105.33333333333	1615.5	1177.5	598.5
Br_RGS20_4	RGS20	1381.33333333333	1906.5	1393	689
Br_HTR3E_1	HTR3E	1133.33333333333	2180	2505.5	3084
Br_ERICH1_1	ERICH1	141	317	151.5	103.5
Br_DOHH_3	DOHH	2475	2715.5	1100.5	793.5
Br_RNASE8_2	RNASE8	938.333333333333	1406	1164	2007
Br_SMCO2_1	SMCO2	1489	2316	3005	4713.5
Br_NO_CURENT_243_1	NO_CURENT_243	2571.33333333333	5691	6863.5	4986
Br_FAM133B_2	FAM133B	927.666666666667	1526	1153	721.5
Br_HSPB7_3	HSPB7	1271	2335.5	2579.5	2336.5
Br_SLC18A1_1	SLC18A1	859	739	432.5	180
Br_KMT2A_2	KMT2A	683.666666666667	973	542	141
Br_ASB18_2	ASB18	888.333333333333	1466.5	1020.5	792.5
Br_ATP6V1D_1	ATP6V1D	991	390	146.5	15.5
Br_CXCL6_2	CXCL6	1690.66666666667	2543	2062.5	1408
Br_ZNF513_4	ZNF513	2643.33333333333	4298	2490	936.5
Br_NPIPA3_1	NPIPA3	800	1257.5	782	413.5
Br_ICE2_2	ICE2	1044.66666666667	2252.5	1636	803.5
Br_SENP7_2	SENP7	978.333333333333	1698	1391.5	940
Br_CLEC2L_2	CLEC2L	607	1117.5	1821.5	2720
Br_CCNB1IP1_4	CCNB1IP1	1043	1558	1204	225
Br_ATP5C1_1	ATP5C1	1460	961.5	267	88.5
Br_STAT5B_1	STAT5B	1176.66666666667	1176	741.5	221.5
Br_NHSL2_4	NHSL2	1582.66666666667	2106	2205.5	1317
Br_FLYWCH1_2	FLYWCH1	1635.33333333333	2338.5	1799	892
Br_ARHGEF33_1	ARHGEF33	352	560.5	649	293.5
Br_ABI2_4	ABI2	819	1383	1219.5	905.5
Br_PAXX_1	PAXX	1193.66666666667	1249.5	1069	902.5
Br_HES2_4	HES2	307.333333333333	502	453.5	483
Br_ARL9_4	ARL9	1533.33333333333	1616.5	1040.5	512.5
Br_RPGRIP1_1	RPGRIP1	1118.66666666667	1503	1118	527
Br_CCT4_1	CCT4	2219.66666666667	815	1116.5	1123
Br_NFIA_3	NFIA	1754.33333333333	2921	2324	2204.5
Br_TAF4B_2	TAF4B	307	278	224	48
Br_DGKZ_4	DGKZ	2651	3454.5	2479	1649
Br_CSNK1E_1	CSNK1E	1375.66666666667	2019	1377.5	586
Br_CCDC85C_2	CCDC85C	389	675.5	798	407.5
Br_PXDC1_3	PXDC1	2431.66666666667	4166	4877.5	4497
Br_MRPS30_1	MRPS30	864	517.5	211.5	9
Br_AMER2_3	AMER2	701.333333333333	926.5	818	1391.5
Br_NPIPB5_1	NPIPB5	726.333333333333	627.5	543.5	276
Br_DCAF11_1	DCAF11	1291	1695	706.5	344.5
Br_FAM229B_1	FAM229B	1847	2432.5	3497.5	4667
Br_CCL4L2_4	CCL4L2	1047	1143.5	1589.5	1170
Br_TULP2_4	TULP2	1104.33333333333	2189.5	2161	838.5
Br_IFIT2_2	IFIT2	1861.33333333333	3737.5	3201	1931.5
Br_SMAGP_2	SMAGP	962	717.5	438.5	117
Br_NKX3-1_4	NKX3-1	1224.33333333333	2228	2431	1209.5
Br_ADGRL4_3	ADGRL4	1700.66666666667	3147.5	4313	3523.5
Br_FUOM_4	FUOM	953	1787	1839	1436.5
Br_MED28_4	MED28	926.333333333333	998	708	475
Br_COMMD1_3	COMMD1	1156	1194.5	1046	1080
Br_PPP1R21_3	PPP1R21	1176.33333333333	1160	713	159
Br_NO_CURENT_58_2	NO_CURENT_58	2424	5198	4901	4831
Br_VSTM2A_1	VSTM2A	369.666666666667	708.5	1970	2136.5
Br_CYP2C9_3	CYP2C9	1583.33333333333	3636.5	4437.5	3353.5
Br_VCPIP1_3	VCPIP1	493.333333333333	538	416	241
Br_USP27X_4	USP27X	2463.66666666667	3528.5	2843.5	1650
Br_ZFC3H1_3	ZFC3H1	1065	928.5	558.5	237
Br_ADPRHL2_4	ADPRHL2	1170.33333333333	1271	1168	842.5
Br_RPL26_2	RPL26	926.333333333333	764.5	286.5	192
Br_MYF6_1	MYF6	1600	2653.5	2662	2541
Br_PAQR8_1	PAQR8	1327.33333333333	2411.5	2507	1558.5
Br_SELENOV_2	SELENOV	1205.66666666667	1731.5	2170	2072
Br_PDLIM3_4	PDLIM3	463.333333333333	829	748	490
Br_CD1A_2	CD1A	1069.33333333333	2066	1723	714.5
Br_PMM1_3	PMM1	1133.33333333333	1351.5	711	326.5
Br_RANBP9_3	RANBP9	938.666666666667	1270.5	1073.5	437
Br_RASL10A_1	RASL10A	834.666666666667	618.5	607.5	207
Br_RTTN_2	RTTN	3194.66666666667	4874	3423.5	1580
Br_KCNJ9_2	KCNJ9	1043.33333333333	879	636.5	130
Br_MAP2_1	MAP2	884	1635.5	1486	1072.5
Br_SRSF4_1	SRSF4	2047.66666666667	3986.5	3784	2185
Br_ARCN1_1	ARCN1	1479	1523.5	828.5	394
Br_NCK1_3	NCK1	639.666666666667	636	665.5	468
Br_CD1B_2	CD1B	1441.66666666667	2843	2746.5	1326.5
Br_IDH3A_3	IDH3A	1979.66666666667	1842.5	1559.5	1219
Br_PTPRC_2	PTPRC	575.333333333333	777	470	172.5
Br_CYP3A5_1	CYP3A5	752.333333333333	882	553.5	217
Br_OR5M10_4	OR5M10	2396.33333333333	4134.5	3586.5	1898.5
Br_C10orf12_4	C10orf12	965.333333333333	1341.5	1338	1189
Br_NISCH_4	NISCH	515.666666666667	711.5	465	132
Br_TLE4_3	TLE4	510.666666666667	779	653.5	151
Br_GPX4_3	GPX4	2177.33333333333	2986.5	1940.5	994
Br_MPPED2_2	MPPED2	1387	3019.5	2870	1640.5
Br_FAAH2_3	FAAH2	342.333333333333	735	1315.5	1208
Br_C19orf71_3	C19orf71	1271.33333333333	2746	3526.5	4326
Br_PRMT9_2	PRMT9	577	723	865	291
Br_IGFBP2_1	IGFBP2	1733.33333333333	3385.5	2823	1292
Br_ZCCHC17_1	ZCCHC17	320.333333333333	729.5	1055.5	768
Br_TMEM35A_3	TMEM35A	2128.33333333333	2790.5	3388	1686
Br_ZNF45_1	ZNF45	2181.33333333333	3226.5	2315	1105.5
Br_IGF2_4	IGF2	577.666666666667	1191.5	1437	1156.5
Br_AIP_4	AIP	1772.33333333333	2498.5	3540	2345
Br_LRRC73_1	LRRC73	944	1303	981	428
Br_NOLC1_3	NOLC1	967.333333333333	973.5	1128	1763
Br_ANKRD62_1	ANKRD62	745	1282	778.5	605.5
Br_OR4X2_1	OR4X2	661.666666666667	611.5	404	249.5
Br_MYL3_1	MYL3	1918.33333333333	3014	4160.5	4589.5
Br_HCCS_3	HCCS	3465	7208.5	5686	3297
Br_TEX47_4	TEX47	2563.66666666667	4468	4634.5	2911.5
Br_KRTAP29-1_4	KRTAP29-1	2023.66666666667	3183.5	3305.5	2648
Br_PPP1R14C_2	PPP1R14C	945.333333333333	1676	2175.5	1238
Br_GPX2_2	GPX2	1814.33333333333	2943.5	2698	1710
Br_CA9_4	CA9	1088.33333333333	1841.5	2471	1787.5
Br_OTUD1_1	OTUD1	1646.33333333333	2162.5	2003.5	888.5
Br_CPT1C_3	CPT1C	1828.33333333333	2490.5	2449.5	2445
Br_TBC1D3I_1	TBC1D3I	1101.66666666667	739	461	286.5
Br_TCN1_1	TCN1	774.666666666667	760.5	826	246.5
Br_RAG2_2	RAG2	1760.66666666667	2064	1591	685
Br_EML4_3	EML4	494	702	619.5	69
Br_TLR4_2	TLR4	967.333333333333	1562.5	1585.5	462
Br_SMARCA1_1	SMARCA1	1372.66666666667	2044.5	1660.5	765.5
Br_FRG1_4	FRG1	1317	1799	1582.5	860.5
Br_KIF17_3	KIF17	1019	1648	1805	1330
Br_CNTN2_4	CNTN2	552.666666666667	814	919	531
Br_RAD51AP1_4	RAD51AP1	973.666666666667	1636.5	2244.5	1602
Br_LNX2_1	LNX2	892	1595.5	1189	566.5
Br_FBXO24_4	FBXO24	1492.66666666667	3027	2777	1573
Br_SLITRK3_3	SLITRK3	1615.33333333333	1829	1407.5	1198.5
Br_FAM159A_4	FAM159A	2068	3347.5	3406.5	3646.5
Br_CFAP43_4	CFAP43	1748.66666666667	3382	3575.5	2538.5
Br_SLC25A52_3	SLC25A52	1588	2847.5	2906.5	1550.5
Br_GAREM2_3	GAREM2	648.333333333333	871	651.5	239
Br_ZNF883_4	ZNF883	2011.66666666667	2621	1651	878
Br_CGB5_3	CGB5	405.666666666667	465.5	594.5	334.5
Br_MSMP_3	MSMP	662.333333333333	783	842	713
Br_PDE2A_3	PDE2A	306.333333333333	428	284.5	263.5
Br_PTCH1_4	PTCH1	1024.66666666667	1113.5	783	729.5
Br_ADCK2_2	ADCK2	1701.33333333333	2023.5	1925	523.5
Br_SAE1_1	SAE1	1603.33333333333	1289.5	1546.5	966.5
Br_TRPC5OS_1	TRPC5OS	958.333333333333	1609.5	1149	497
Br_NAA10_3	NAA10	2172	3527.5	3270.5	1914
Br_SCN5A_3	SCN5A	1151.33333333333	1579.5	1736	853
Br_ARFGEF2_4	ARFGEF2	1946	2797.5	3059.5	3245.5
Br_KIF1A_1	KIF1A	297.333333333333	673.5	772.5	247
Br_TCF21_1	TCF21	622.333333333333	837	379.5	66.5
Br_PRAG1_1	PRAG1	776	1326.5	812.5	331
Br_CELA1_3	CELA1	1111.66666666667	1661.5	1481.5	798.5
Br_TTLL12_4	TTLL12	452.333333333333	402	401.5	399
Br_NOL3_1	NOL3	1442	2492.5	1635	814
Br_HAO2_3	HAO2	1768	2357	2236	802.5
Br_DHX33_1	DHX33	1329.66666666667	1091.5	827	247
Br_METRN_1	METRN	849.666666666667	1167	1295	921.5
Br_ZNF32_1	ZNF32	751	1230	724.5	847
Br_KBTBD7_3	KBTBD7	750	1601.5	1520	650.5
Br_ANKRD9_4	ANKRD9	1958.66666666667	3880.5	4098.5	4006
Br_C1orf194_1	C1orf194	1175	1560.5	1656	1718.5
Br_STEAP1_1	STEAP1	2017	3503.5	2862.5	1449.5
Br_TNNT3_4	TNNT3	1388	1161.5	822	600
Br_COL4A3BP_2	COL4A3BP	1548.33333333333	2024.5	2118	1071
Br_KAT2A_2	KAT2A	1784.33333333333	1773.5	1422.5	547.5
Br_ZNF180_1	ZNF180	2275.66666666667	2973.5	2073.5	1180.5
Br_LEFTY2_4	LEFTY2	1808.33333333333	3014.5	2522.5	1403.5
Br_CHAC2_1	CHAC2	318.666666666667	642.5	851.5	730
Br_GPR89A_4	GPR89A	1004.33333333333	769.5	522	183
Br_KLK5_1	KLK5	378	805.5	956	850
Br_ATG16L1_1	ATG16L1	1273.66666666667	1756.5	1044	527.5
Br_CXorf40B_4	CXorf40B	2136	4488	6615	7198
Br_TAF8_1	TAF8	2015.33333333333	1391	720.5	257
Br_DOCK4_3	DOCK4	1861	2640	1583.5	733.5
Br_ANKRD63_1	ANKRD63	1577	1886	1441.5	775
Br_RNASE6_3	RNASE6	549.666666666667	1048	1263.5	1128.5
Br_OSTC_2	OSTC	745	1047	954	509
Br_CRH_3	CRH	782	1391	1579	1154.5
Br_OAS2_2	OAS2	770.666666666667	1318.5	1291	984
Br_KLHDC7A_1	KLHDC7A	909.666666666667	1294	746	284
Br_OSCAR_2	OSCAR	703.333333333333	1128	775.5	430.5
Br_SMIM4_1	SMIM4	776.333333333333	1191	629	128
Br_RPL8_1	RPL8	1150.33333333333	596.5	456	418.5
Br_CBWD3_2	CBWD3	1716.33333333333	1374	1027.5	382.5
Br_EEF1AKMT1_4	EEF1AKMT1	640.666666666667	713	422.5	90.5
Br_PSMB2_1	PSMB2	1139.33333333333	1002	890.5	683.5
Br_GPR62_3	GPR62	1901.66666666667	2123	2369.5	1845.5
Br_ARHGAP32_4	ARHGAP32	628.333333333333	923.5	369	176.5
Br_LMAN1_4	LMAN1	502	1138	1017	936.5
Br_ZGRF1_3	ZGRF1	845.666666666667	1081	1867.5	1056.5
Br_CXorf66_3	CXorf66	2417.33333333333	4060	4369.5	2842.5
Br_LMO1_1	LMO1	1059.33333333333	1937	1592.5	1346
Br_CDKL4_4	CDKL4	447.666666666667	799.5	613	159
Br_BRD3_2	BRD3	1488.66666666667	2563	2135	1455.5
Br_COPZ2_4	COPZ2	1128.66666666667	1801	1083	583
Br_BORCS7_4	BORCS7	1916.66666666667	2133.5	1449	816.5
Br_CADM2_1	CADM2	659.333333333333	709.5	323.5	128
Br_CNPY4_4	CNPY4	502	519.5	302.5	273
Br_PPIB_3	PPIB	1126.66666666667	2098.5	1765.5	860.5
Br_VIM_2	VIM	798.666666666667	1213	1063.5	568
Br_TLN2_3	TLN2	1158	1526	1568	1185.5
Br_CLEC4D_2	CLEC4D	903	994.5	561.5	206.5
Br_TMEM56-RWDD3_4	TMEM56-RWDD3	1052.66666666667	1692.5	1450.5	1342.5
Br_PSMD3_3	PSMD3	1144	571.5	341	172.5
Br_CTNNA2_1	CTNNA2	418.666666666667	553	783.5	366
Br_CNGA4_3	CNGA4	375.666666666667	600	296	43.5
Br_TMEM98_4	TMEM98	1384.33333333333	2162	1958.5	831.5
Br_OR2T34_3	OR2T34	111	196.5	73	13.5
Br_OR2A14_4	OR2A14	1661.66666666667	2163.5	1088	317.5
Br_C1D_4	C1D	782.666666666667	1102.5	937.5	568.5
Br_BCL7C_3	BCL7C	549	416.5	177	20
Br_ABCA9_3	ABCA9	1504.66666666667	2243.5	2617.5	2022
Br_FEM1B_4	FEM1B	1170.33333333333	1350.5	697	325.5
Br_SCP2_4	SCP2	931.333333333333	1246	646	292.5
Br_TANGO6_3	TANGO6	637.333333333333	378.5	36.5	1
Br_TOP3A_2	TOP3A	2336	3481	2774.5	1849
Br_TIMM17B_1	TIMM17B	489.666666666667	906	1030	1282.5
Br_RPA4_4	RPA4	1288.33333333333	2261	1828	826.5
Br_BRICD5_1	BRICD5	2094.33333333333	3345	3841.5	3244
Br_CDC20B_2	CDC20B	529.333333333333	1161.5	1255.5	1051.5
Br_WIPI2_1	WIPI2	994	2111	1917	1144.5
Br_CTDP1_4	CTDP1	488.333333333333	362.5	430	432.5
Br_INTS7_3	INTS7	642.666666666667	456	226	88
Br_KRTAP4-8_1	KRTAP4-8	3373	5453.5	7040.5	4856.5
Br_SLC35F6_4	SLC35F6	739.333333333333	851	936.5	764.5
Br_HBE1_2	HBE1	1264	2166	1603	896
Br_LRFN5_3	LRFN5	931	2441	1998.5	791
Br_POTEB_4	POTEB	542	427.5	180.5	123
Br_ITGA3_1	ITGA3	1600	2261.5	2124.5	2151.5
Br_DYNLT3_4	DYNLT3	1491.33333333333	2533.5	2345	1271.5
Br_CASP1_3	CASP1	417.666666666667	606.5	331	57
Br_ATP8B3_1	ATP8B3	518	967	1031	399.5
Br_NEUROG3_1	NEUROG3	737	1613.5	1731	1141
Br_ZNF77_3	ZNF77	893	1648	1353	828
Br_AKT1S1_2	AKT1S1	658	1576.5	1057	697.5
Br_ERLIN2_4	ERLIN2	510.333333333333	557.5	435	107
Br_RBFOX1_3	RBFOX1	1053.66666666667	1880	971	328
Br_COA4_1	COA4	1272.33333333333	1292	542.5	177
Br_BNIP3_1	BNIP3	410.333333333333	503	911.5	602.5
Br_AMPH_3	AMPH	488.333333333333	1069.5	1500.5	1255.5
Br_ADSL_1	ADSL	833.666666666667	1139.5	560	90
Br_SHCBP1_2	SHCBP1	883.333333333333	1249.5	839.5	637.5
Br_MDN1_2	MDN1	450.333333333333	362	657	953
Br_FAM104A_2	FAM104A	737.333333333333	858	891.5	581.5
Br_HIST1H2BH_4	HIST1H2BH	1600	2357.5	1777.5	876.5
Br_PGLYRP1_1	PGLYRP1	609.333333333333	602.5	522.5	305.5
Br_LOC101928436_4	LOC101928436	528	920.5	847	342
Br_CENPE_2	CENPE	1695	2174	1476	772
Br_WNT2_3	WNT2	458	679	683.5	575.5
Br_GHRL_4	GHRL	572.333333333333	962.5	648	239
Br_SGMS2_2	SGMS2	585	1034.5	1336.5	830
Br_IFNA7_3	IFNA7	1768	2706.5	2347.5	1735
Br_PDLIM2_3	PDLIM2	1649.66666666667	3465.5	3385	2200.5
Br_OR56A4_4	OR56A4	1212.33333333333	2433.5	2453	1854
Br_PLK1_3	PLK1	1849.66666666667	788.5	674.5	540
Br_FOXF1_4	FOXF1	582.666666666667	1004	1485.5	945.5
Br_SLC5A1_1	SLC5A1	1971.66666666667	3974.5	3215.5	2201.5
Br_AP4E1_2	AP4E1	946.333333333333	1475.5	1629.5	1097
Br_DEXI_2	DEXI	2053.66666666667	1909.5	1664.5	731
Br_UBE2J2_2	UBE2J2	2330	2102	1147	564.5
Br_SLC39A8_4	SLC39A8	822	1173.5	589	231
Br_ERP44_4	ERP44	1134	1262.5	581	175
Br_YPEL4_1	YPEL4	1457.66666666667	1573.5	1902	1557
Br_OR2T33_2	OR2T33	1150.33333333333	2114	1862.5	946
Br_SLC7A2_4	SLC7A2	827.666666666667	1219.5	1071	442.5
Br_ATXN2_1	ATXN2	1446.66666666667	2091.5	2033.5	1625.5
Br_CPNE9_3	CPNE9	1191.33333333333	1948	1523	1249.5
Br_SLC38A10_2	SLC38A10	1058.66666666667	1257.5	702	331
Br_SHTN1_1	SHTN1	539.666666666667	1166	1361.5	582
Br_AURKA_1	AURKA	203.333333333333	96	239.5	28
Br_PDE6H_2	PDE6H	2802.33333333333	4585	4042.5	1982
Br_UGT3A1_1	UGT3A1	1001.66666666667	1689.5	1476	772.5
Br_USP51_2	USP51	664	1233.5	1128	321.5
Br_WASHC2A_3	WASHC2A	459.666666666667	632.5	340.5	245
Br_SEL1L2_4	SEL1L2	711.333333333333	1795.5	1593	517
Br_TCEAL9_4	TCEAL9	793.666666666667	1102	411	52.5
Br_TP53TG3D_4	TP53TG3D	1105.33333333333	983.5	961.5	1017.5
Br_ABCA5_1	ABCA5	667.666666666667	488.5	349	145.5
Br_CLUL1_2	CLUL1	2155.33333333333	2938	2185.5	1215.5
Br_ALDH1A3_4	ALDH1A3	835	1267	891	392
Br_CAPN13_1	CAPN13	1210.66666666667	2124.5	2031.5	840.5
Br_PIK3CA_2	PIK3CA	664.666666666667	860	595	295.5
Br_RRAS2_1	RRAS2	2281.33333333333	1792.5	540	150
Br_TMEM212_4	TMEM212	2819.33333333333	4958.5	3872	1207.5
Br_UTF1_2	UTF1	104.333333333333	116	28	6
Br_GLI4_2	GLI4	1409	1756	1056.5	505
Br_HUWE1_4	HUWE1	802.333333333333	1014.5	1408.5	1830.5
Br_LMNA_3	LMNA	660	1028.5	878.5	532
Br_TCL1B_3	TCL1B	1286.66666666667	2991	4401	6294
Br_DDX53_4	DDX53	434	494.5	348.5	192
Br_HFE2_1	HFE2	1005.33333333333	1665.5	1688.5	1360
Br_METTL22_4	METTL22	1470	2582	2293	1304
Br_ZNF462_2	ZNF462	1093	2064	2150.5	1545.5
Br_RAB30_4	RAB30	1081	1418.5	1116	712
Br_OR7C2_1	OR7C2	2114.66666666667	4948.5	5176	4417
Br_GAMT_1	GAMT	2166.66666666667	3934	3850.5	2506.5
Br_CD163_2	CD163	2034.66666666667	3896	5308	4044
Br_USP33_4	USP33	1410	2477	2783.5	2134.5
Br_XCL1_1	XCL1	872.666666666667	1145	1227	1636
Br_OR52H1_3	OR52H1	1983	3108.5	3049.5	2325
Br_PIGB_4	PIGB	783.333333333333	1061.5	1406	801
Br_ZNF619_2	ZNF619	479.666666666667	582	571.5	310.5
Br_ZNF398_1	ZNF398	903.666666666667	1497.5	1327.5	545.5
Br_PIH1D1_3	PIH1D1	223.333333333333	282	279.5	192
Br_SKA3_2	SKA3	1412.33333333333	2320.5	1144	378.5
Br_ASB11_1	ASB11	1013.33333333333	1655.5	839	212.5
Br_OR8G2P_3	OR8G2P	929.333333333333	1323	1083.5	439.5
Br_MAGED4_4	MAGED4	493.333333333333	455	436	418.5
Br_PATL1_4	PATL1	1421.66666666667	1551.5	1013	418.5
Br_RCN1_1	RCN1	592.333333333333	582	415.5	52.5
Br_ZNF527_2	ZNF527	682.666666666667	1380	1130	444.5
Br_ENSA_4	ENSA	686.333333333333	661.5	501.5	193
Br_INO80C_3	INO80C	592.333333333333	435.5	515.5	270
Br_VBP1_1	VBP1	1356.66666666667	1988	1526.5	816
Br_IGF2_1	IGF2	766.666666666667	817.5	453.5	296
Br_MS4A7_1	MS4A7	346.333333333333	557.5	166	75.5
Br_DEFB131B_4	DEFB131B	1087	1795	2030	962
Br_C11orf40_4	C11orf40	1493.33333333333	2209	1419.5	721.5
Br_LHX3_1	LHX3	1736	2465.5	1901	543
Br_DDX43_1	DDX43	1022.66666666667	2025	2756	1420.5
Br_LETMD1_2	LETMD1	705	958.5	747.5	473.5
Br_SOAT1_3	SOAT1	1610.33333333333	2484	2139.5	1146
Br_IFNA1_3	IFNA1	449	503	307	193
Br_RGS14_1	RGS14	1614.33333333333	2450	2727	5414
Br_S1PR3_3	S1PR3	1271.33333333333	1581	1103.5	745.5
Br_FGF16_2	FGF16	388.666666666667	741	373.5	84.5
Br_HAO2_1	HAO2	2340	2938.5	2369.5	708.5
Br_ADAMTS7_1	ADAMTS7	1430	2143	1426.5	370.5
Br_SLX1B_2	SLX1B	533.666666666667	657.5	645	745
Br_CCDC33_2	CCDC33	498.333333333333	369.5	206.5	41.5
Br_LGALS7B_4	LGALS7B	562	469.5	269	59.5
Br_CA6_1	CA6	475.666666666667	1263	1984.5	1256
Br_ATP5A1_1	ATP5A1	1591.33333333333	1919	797	295
Br_LBP_1	LBP	1188.66666666667	2571.5	3023	2424
Br_HEATR6_3	HEATR6	888.666666666667	1240.5	950	318.5
Br_MTUS1_4	MTUS1	1408.66666666667	1687.5	1318.5	616
Br_MMD_4	MMD	2241.33333333333	3500	3604.5	3225.5
Br_CDYL2_3	CDYL2	1008	1653	1732	1608.5
Br_ADGRB2_1	ADGRB2	1121.66666666667	2104	3970.5	3166.5
Br_PMP2_3	PMP2	449.666666666667	865.5	571.5	323.5
Br_THOC6_3	THOC6	2453.66666666667	2739	2312	1759
Br_LEO1_2	LEO1	1011.33333333333	793.5	367.5	332
Br_C17orf105_1	C17orf105	1050.33333333333	1982	2051.5	1081.5
Br_MPZ_4	MPZ	1010.33333333333	1427.5	1359	828
Br_GPR171_4	GPR171	1677	3663	6166	10481.5
Br_POLA1_2	POLA1	226.333333333333	295	180	66.5
Br_MRNIP_2	MRNIP	860.666666666667	1812.5	1481.5	758
Br_WDR41_4	WDR41	665	464.5	102.5	11.5
Br_HOXA2_1	HOXA2	577.666666666667	581.5	560	291.5
Br_GDPD4_1	GDPD4	1139	1720	1966	1929
Br_GALM_1	GALM	2193.33333333333	2461.5	1978	1739
Br_SNTA1_1	SNTA1	1643.33333333333	1708	1705.5	1191.5
Br_SLC38A7_4	SLC38A7	1429	2526	3103.5	2605.5
Br_EMD_4	EMD	2367.33333333333	3730.5	3192.5	3305
Br_MICALCL_2	MICALCL	512.666666666667	671.5	508.5	384
Br_TRMT2A_3	TRMT2A	744.666666666667	1079	852	682
Br_SEC61A1_4	SEC61A1	1066.66666666667	1396.5	673	246.5
Br_PRIMPOL_2	PRIMPOL	754.333333333333	970.5	984	459.5
Br_ZNF628_4	ZNF628	1156.66666666667	1875.5	2159.5	1462
Br_UPK1A_4	UPK1A	1630.33333333333	2267	1816	1139.5
Br_PKHD1L1_3	PKHD1L1	865	1848.5	2454	1535.5
Br_TAP1_3	TAP1	1320.66666666667	2079	1873.5	683
Br_VWDE_2	VWDE	1132.66666666667	1823.5	1335.5	428
Br_TRAM1L1_4	TRAM1L1	346.333333333333	400	251.5	123.5
Br_GPR180_1	GPR180	219.666666666667	175	91	11.5
Br_FOXA1_4	FOXA1	1245.66666666667	1964	2049	1253
Br_MDP1_2	MDP1	82.6666666666667	155.5	77	16
Br_MED10_3	MED10	1285	1231	552	355.5
Br_ZNF90_1	ZNF90	936.333333333333	1277	1127.5	469
Br_IRX3_2	IRX3	695	1029.5	772.5	327
Br_VRK1_4	VRK1	2217	3255	2399.5	1171
Br_ERCC5_1	ERCC5	1151.66666666667	2236.5	2700	1464
Br_HNRNPC_3	HNRNPC	955.666666666667	408.5	300	136.5
Br_PIP5K1C_4	PIP5K1C	538.333333333333	1230	1367	680
Br_COX10_3	COX10	2907	3603.5	2060	894.5
Br_DBP_2	DBP	456	668.5	351.5	168.5
Br_TAS2R40_2	TAS2R40	874	1398.5	1391.5	978
Br_TRIM24_4	TRIM24	550.333333333333	641	412.5	143.5
Br_MPZL1_3	MPZL1	1534.66666666667	2036	1358	560
Br_NO_CURENT_42_4	NO_CURENT_42	2943.66666666667	6106.5	5874.5	3923
Br_ZNF782_1	ZNF782	1576	3000	2955	1543
Br_BVES_2	BVES	664.333333333333	779.5	366.5	68.5
